Variable_A,Variable_B,TimeWindow,n,df,r,CI_95%,p_val,p_adj,is_significant
Fibrinogen beta chain,Median Value (nm),delta_time2_vs_time1,20,17,-0.05370825816621627,"[-0.50, 0.41]",0.8271390024451969,0.979498961893774,False
Hemicentin-1,Median Value (nm),delta_time2_vs_time1,20,17,-0.4593023693865935,"[-0.76, -0.01]",0.047897545416535466,0.5513539672392305,False
C-type mannose receptor 2,Median Value (nm),delta_time2_vs_time1,20,17,-0.18950256822052014,"[-0.59, 0.29]",0.43714380483608306,0.883808526203532,False
Platelet glycoprotein Ib beta chain,Median Value (nm),delta_time2_vs_time1,20,17,0.33716052121278484,"[-0.14, 0.69]",0.15806510665190227,0.7278539353623202,False
Complement C2,Median Value (nm),delta_time2_vs_time1,20,17,0.1511807409902485,"[-0.33, 0.57]",0.5366995494264842,0.9339693859617983,False
Annexin A2,Median Value (nm),delta_time2_vs_time1,20,17,-0.16366530916015473,"[-0.58, 0.31]",0.5031730070123213,0.9088916648165632,False
Protein disulfide-isomerase A3,Median Value (nm),delta_time2_vs_time1,20,17,-0.000329380764162944,"[-0.45, 0.45]",0.9989322253116516,0.9989322253116516,False
Dipeptidyl peptidase 4,Median Value (nm),delta_time2_vs_time1,20,17,-0.27705783313545745,"[-0.65, 0.20]",0.25082950785450053,0.8049768931977531,False
Proteasome subunit alpha type-4,Median Value (nm),delta_time2_vs_time1,20,17,-0.289314412138752,"[-0.66, 0.19]",0.22960306950958512,0.8049768931977531,False
Coagulation factor XI,Median Value (nm),delta_time2_vs_time1,20,17,-0.03600701644873568,"[-0.48, 0.43]",0.8836511060202353,0.979498961893774,False
Collectin-11,Median Value (nm),delta_time2_vs_time1,20,17,0.28922300634840836,"[-0.19, 0.66]",0.22975692811957948,0.8049768931977531,False
High mobility group protein B1,Median Value (nm),delta_time2_vs_time1,20,17,-0.26696163617913354,"[-0.64, 0.21]",0.269218610157408,0.8049768931977531,False
Immunoglobulin lambda variable 3-16,Median Value (nm),delta_time2_vs_time1,20,17,-0.08849546151387039,"[-0.52, 0.38]",0.718650366019399,0.9720008439065221,False
Prothrombin,Median Value (nm),delta_time2_vs_time1,20,17,0.27188819618908683,"[-0.21, 0.65]",0.260143237435693,0.8049768931977531,False
Immunoglobulin kappa joining 1,Median Value (nm),delta_time2_vs_time1,20,17,0.03067802449384676,"[-0.43, 0.48]",0.9007826235867724,0.9801335421758791,False
Immunoglobulin heavy variable 3-7,Median Value (nm),delta_time2_vs_time1,20,17,-0.052317856640229365,"[-0.49, 0.41]",0.8315522098723984,0.979498961893774,False
Immunoglobulin heavy variable 3-74,Median Value (nm),delta_time2_vs_time1,20,17,-0.049753886764723344,"[-0.49, 0.41]",0.8397029623924334,0.979498961893774,False
Ezrin,Median Value (nm),delta_time2_vs_time1,20,17,0.23632315502524925,"[-0.24, 0.62]",0.3300232261212852,0.8278548723042409,False
Intercellular adhesion molecule 2,Median Value (nm),delta_time2_vs_time1,20,17,-0.26977358964283366,"[-0.64, 0.21]",0.2640147555720643,0.8049768931977531,False
Lysozyme C,Median Value (nm),delta_time2_vs_time1,20,17,-0.005840080586400096,"[-0.46, 0.45]",0.9810694463021443,0.9954828074133414,False
Protein AMBP,Median Value (nm),delta_time2_vs_time1,20,17,-0.1152645512956461,"[-0.54, 0.36]",0.6384344788964396,0.9556244789432,False
Prolyl endopeptidase FAP,Median Value (nm),delta_time2_vs_time1,20,17,0.16118171593309855,"[-0.32, 0.57]",0.5097613671924932,0.9152734426541125,False
"Actin, cytoplasmic 2",Median Value (nm),delta_time2_vs_time1,20,17,-0.31654324882786755,"[-0.67, 0.16]",0.18671232504789562,0.765224578100695,False
Kallistatin,Median Value (nm),delta_time2_vs_time1,20,17,0.27574959947342725,"[-0.20, 0.65]",0.25316619070973884,0.8049768931977531,False
Hemopexin,Median Value (nm),delta_time2_vs_time1,20,17,0.04016660030451245,"[-0.42, 0.49]",0.8703128692341174,0.979498961893774,False
C4b-binding protein beta chain,Median Value (nm),delta_time2_vs_time1,20,17,0.21031081563728093,"[-0.27, 0.61]",0.3874706563996575,0.8448505927819434,False
Peptidyl-prolyl cis-trans isomerase A,Median Value (nm),delta_time2_vs_time1,20,17,0.10325056873144615,"[-0.37, 0.53]",0.6740237545407357,0.9628964182739307,False
Complement C1r subcomponent-like protein,Median Value (nm),delta_time2_vs_time1,20,17,0.2860011089358069,"[-0.19, 0.66]",0.2352227529216042,0.8049768931977531,False
Immunoglobulin heavy variable 3-30;Immunoglobulin heavy variable 3-30-5,Median Value (nm),delta_time2_vs_time1,20,17,-0.2889756771203279,"[-0.66, 0.19]",0.23017357844429848,0.8049768931977531,False
Immunoglobulin lambda variable 3-9,Median Value (nm),delta_time2_vs_time1,20,17,0.1489164694978094,"[-0.33, 0.56]",0.5428873478411824,0.9340265511747381,False
Immunoglobulin heavy variable 1-45,Median Value (nm),delta_time2_vs_time1,20,17,-0.22483348066592482,"[-0.62, 0.26]",0.35474795861950414,0.8448505927819434,False
Hemoglobin subunit gamma-1,Median Value (nm),delta_time2_vs_time1,20,17,-0.2321711354983801,"[-0.62, 0.25]",0.3388381861890457,0.8377956107204089,False
Apolipoprotein F,Median Value (nm),delta_time2_vs_time1,20,17,0.21548717937924516,"[-0.26, 0.61]",0.3756207028828684,0.8448505927819434,False
Immunoglobulin gamma-1 heavy chain,Median Value (nm),delta_time2_vs_time1,20,17,-0.03407410742746483,"[-0.48, 0.43]",0.8898596552488054,0.979498961893774,False
Low affinity immunoglobulin gamma Fc region receptor III-B,Median Value (nm),delta_time2_vs_time1,20,17,0.26064939587330666,"[-0.22, 0.64]",0.2811313251674412,0.8049768931977531,False
Multiple epidermal growth factor-like domains protein 8,Median Value (nm),delta_time2_vs_time1,20,17,0.023684771267068708,"[-0.44, 0.47]",0.9233271022503788,0.9821015173833598,False
Complement C4-B,Median Value (nm),delta_time2_vs_time1,20,17,0.07030835513441969,"[-0.40, 0.51]",0.7748665817933265,0.979264391124706,False
Glyceraldehyde-3-phosphate dehydrogenase,Median Value (nm),delta_time2_vs_time1,20,17,-0.15253314255741515,"[-0.57, 0.32]",0.5330191560650925,0.9339693859617983,False
Complement C1r subcomponent,Median Value (nm),delta_time2_vs_time1,20,17,-0.16023681191411843,"[-0.57, 0.32]",0.5122786855390302,0.9182019346339712,False
Sex hormone-binding globulin,Median Value (nm),delta_time2_vs_time1,20,17,0.38428021154307623,"[-0.08, 0.71]",0.10428958090183606,0.686523309412449,False
Biotinidase,Median Value (nm),delta_time2_vs_time1,20,17,0.015069565156931437,"[-0.44, 0.47]",0.9511757360592705,0.9841070074338116,False
Cholinesterase,Median Value (nm),delta_time2_vs_time1,20,17,-0.1070604498637756,"[-0.54, 0.36]",0.6626613109521882,0.9583584185244276,False
Immunoglobulin heavy variable 2-5,Median Value (nm),delta_time2_vs_time1,20,17,-0.03585592696934817,"[-0.48, 0.43]",0.8841361797128843,0.979498961893774,False
Immunoglobulin lambda variable 1-36,Median Value (nm),delta_time2_vs_time1,20,17,0.12398065522976891,"[-0.35, 0.55]",0.6130749609099074,0.9545053881926984,False
Immunoglobulin kappa variable 3-11,Median Value (nm),delta_time2_vs_time1,20,17,-0.019210758549274228,"[-0.47, 0.44]",0.9377806557897671,0.9828289159510588,False
Immunoglobulin kappa variable 6-21,Median Value (nm),delta_time2_vs_time1,20,17,-0.16501976284584974,"[-0.58, 0.31]",0.49959728877486786,0.9083198276389947,False
Immunoglobulin kappa light chain,Median Value (nm),delta_time2_vs_time1,20,17,-0.025949621762879637,"[-0.47, 0.43]",0.9160188596905929,0.9816779338922308,False
Neuropilin-1,Median Value (nm),delta_time2_vs_time1,20,17,0.276382237559042,"[-0.20, 0.65]",0.252034499761518,0.8049768931977531,False
Ficolin-2,Median Value (nm),delta_time2_vs_time1,20,17,-0.017019061798628943,"[-0.47, 0.44]",0.9448681324776281,0.9828289159510588,False
Gamma-glutamyl hydrolase,Median Value (nm),delta_time2_vs_time1,20,17,-0.4817043023042095,"[-0.77, -0.04]",0.03676722704129265,0.5332113903097389,False
Keratinocyte proline-rich protein,Median Value (nm),delta_time2_vs_time1,20,17,-0.19139129813633904,"[-0.59, 0.29]",0.43250275668363003,0.883808526203532,False
Kyphoscoliosis peptidase,Median Value (nm),delta_time2_vs_time1,20,17,0.07818236868640127,"[-0.39, 0.51]",0.7503783548836586,0.9769906339019859,False
Laminin subunit alpha-2,Median Value (nm),delta_time2_vs_time1,20,17,-0.21399894372720304,"[-0.61, 0.27]",0.3790066061668139,0.8448505927819434,False
Desmoglein-1,Median Value (nm),delta_time2_vs_time1,20,17,-0.09725123909771846,"[-0.53, 0.37]",0.692052865575593,0.9642582977414559,False
Immunoglobulin lambda variable 3-27,Median Value (nm),delta_time2_vs_time1,20,17,0.11082741063253089,"[-0.36, 0.54]",0.6514957904666923,0.9556244789432,False
Myosin-9,Median Value (nm),delta_time2_vs_time1,20,17,0.11032108126315511,"[-0.36, 0.54]",0.6529925233726037,0.9556244789432,False
Versican core protein,Median Value (nm),delta_time2_vs_time1,20,17,0.24829928282791533,"[-0.23, 0.63]",0.30536285620339476,0.8049768931977531,False
Proteasome subunit beta type-3,Median Value (nm),delta_time2_vs_time1,20,17,-0.14179389301515002,"[-0.56, 0.33]",0.5625595226314142,0.9354922398814528,False
Alpha-N-acetylglucosaminidase,Median Value (nm),delta_time2_vs_time1,20,17,0.3159309303895072,"[-0.16, 0.67]",0.18761297571194646,0.765224578100695,False
Caspase-14,Median Value (nm),delta_time2_vs_time1,20,17,-0.06748537566507144,"[-0.51, 0.40]",0.7836971597571118,0.979264391124706,False
Histidine-rich glycoprotein,Median Value (nm),delta_time2_vs_time1,20,17,0.01716198337018537,"[-0.44, 0.47]",0.9444058283613794,0.9828289159510588,False
"ATP synthase subunit alpha, mitochondrial",Median Value (nm),delta_time2_vs_time1,20,17,-0.2634243019742552,"[-0.64, 0.22]",0.2758550182888066,0.8049768931977531,False
Immunoglobulin kappa constant,Median Value (nm),delta_time2_vs_time1,20,17,-0.10904806263565887,"[-0.54, 0.36]",0.6567612249107706,0.9556244789432,False
Interleukin-1 receptor accessory protein,Median Value (nm),delta_time2_vs_time1,20,17,0.3327268286435117,"[-0.14, 0.68]",0.16395301744831162,0.7321350261915984,False
Immunoglobulin lambda variable 9-49,Median Value (nm),delta_time2_vs_time1,20,17,0.1385769630888224,"[-0.34, 0.56]",0.571545661894525,0.943065776446998,False
Plexin domain-containing protein 2,Median Value (nm),delta_time2_vs_time1,20,17,-0.10518677631897731,"[-0.53, 0.37]",0.6682406541148724,0.961524052309733,False
Immunoglobulin heavy variable 4-28,Median Value (nm),delta_time2_vs_time1,20,17,-0.1580920416375806,"[-0.57, 0.32]",0.5180143317438719,0.9204594999259132,False
Desmoplakin,Median Value (nm),delta_time2_vs_time1,20,17,-0.036559466085943446,"[-0.48, 0.42]",0.8818778017343536,0.979498961893774,False
Endoplasmin,Median Value (nm),delta_time2_vs_time1,20,17,0.2706998534515264,"[-0.21, 0.65]",0.262314492076425,0.8049768931977531,False
Heparin cofactor 2,Median Value (nm),delta_time2_vs_time1,20,17,0.03270416268100041,"[-0.43, 0.48]",0.8942636904511574,0.979498961893774,False
Laminin subunit gamma-1,Median Value (nm),delta_time2_vs_time1,20,17,-0.03177769602746048,"[-0.48, 0.43]",0.8972437401903393,0.979498961893774,False
Polymeric immunoglobulin receptor,Median Value (nm),delta_time2_vs_time1,20,17,0.17153383363900826,"[-0.31, 0.58]",0.482573317343451,0.9044621545166358,False
Serum amyloid A-4 protein,Median Value (nm),delta_time2_vs_time1,20,17,0.10749217934243407,"[-0.36, 0.54]",0.6613781203394217,0.958304521219078,False
Catalase,Median Value (nm),delta_time2_vs_time1,20,17,-0.15095084854748336,"[-0.57, 0.33]",0.5373263257021361,0.9339693859617983,False
Complement receptor type 1,Median Value (nm),delta_time2_vs_time1,20,17,-0.09885577509217772,"[-0.53, 0.37]",0.6872149037618629,0.9642582977414559,False
Immunoglobulin kappa variable 1-27,Median Value (nm),delta_time2_vs_time1,20,17,0.0347524023428458,"[-0.43, 0.48]",0.8876802387321328,0.979498961893774,False
Immunoglobulin kappa variable 2-30,Median Value (nm),delta_time2_vs_time1,20,17,0.04444950224093669,"[-0.42, 0.49]",0.8566141731116121,0.979498961893774,False
Protein-glutamine gamma-glutamyltransferase E,Median Value (nm),delta_time2_vs_time1,20,17,-0.18254976790940314,"[-0.59, 0.30]",0.4544507079837571,0.8933793804007064,False
Periostin,Median Value (nm),delta_time2_vs_time1,20,17,0.24866740294663217,"[-0.23, 0.63]",0.30462294214288826,0.8049768931977531,False
Albumin,Median Value (nm),delta_time2_vs_time1,20,17,-0.009975369137281408,"[-0.46, 0.45]",0.9676702422467361,0.9912015532499184,False
Complement factor B,Median Value (nm),delta_time2_vs_time1,20,17,0.2124702305808901,"[-0.27, 0.61]",0.38250229342502473,0.8448505927819434,False
Probable non-functional immunoglobulinn kappa variable 1-37;Probable non-functional immunoglobulinn kappa variable 1D-37,Median Value (nm),delta_time2_vs_time1,20,17,0.024374176548089797,"[-0.43, 0.47]",0.9211018734196751,0.9816798695686507,False
Immunoglobulin lambda variable 8-61,Median Value (nm),delta_time2_vs_time1,20,17,0.07334770490389209,"[-0.39, 0.51]",0.7653886946587843,0.979264391124706,False
Annexin A1,Median Value (nm),delta_time2_vs_time1,20,17,-0.021519198535071102,"[-0.47, 0.44]",0.9303205067177349,0.9828289159510588,False
CD5 antigen-like,Median Value (nm),delta_time2_vs_time1,20,17,-0.25714449480551194,"[-0.64, 0.22]",0.2878839544465579,0.8049768931977531,False
RB-associated KRAB zinc finger protein,Median Value (nm),delta_time2_vs_time1,20,17,0.03943737264473598,"[-0.42, 0.48]",0.872648909599731,0.979498961893774,False
Immunoglobulin lambda variable 7-46,Median Value (nm),delta_time2_vs_time1,20,17,-0.11455585202813366,"[-0.54, 0.36]",0.6405139244779827,0.9556244789432,False
Basement membrane-specific heparan sulfate proteoglycan core protein,Median Value (nm),delta_time2_vs_time1,20,17,0.2610187940297794,"[-0.22, 0.64]",0.280425373029229,0.8049768931977531,False
Vitamin K-dependent protein C,Median Value (nm),delta_time2_vs_time1,20,17,0.23968757432188512,"[-0.24, 0.63]",0.322980363607159,0.8241567898941299,False
Immunoglobulin lambda variable 1-40,Median Value (nm),delta_time2_vs_time1,20,17,-0.09840368050941845,"[-0.53, 0.37]",0.6885768817504825,0.9642582977414559,False
Pantetheinase,Median Value (nm),delta_time2_vs_time1,20,17,0.29338271359057294,"[-0.19, 0.66]",0.2228224900290216,0.8049768931977531,False
Neutrophil defensin 1;Neutrophil defensin 3,Median Value (nm),delta_time2_vs_time1,20,17,-0.2506713728368426,"[-0.63, 0.23]",0.3006139886739595,0.8049768931977531,False
Immunoglobulin lambda variable 2-8,Median Value (nm),delta_time2_vs_time1,20,17,-0.21913633491898568,"[-0.61, 0.26]",0.36739065745213373,0.8448505927819434,False
Immunoglobulin heavy variable 1-18,Median Value (nm),delta_time2_vs_time1,20,17,-0.12635801517932865,"[-0.55, 0.35]",0.6062289221746016,0.9545053881926984,False
Immunoglobulin kappa variable 3D-15,Median Value (nm),delta_time2_vs_time1,20,17,-0.4005782878899494,"[-0.72, 0.07]",0.08921277877126008,0.6649240201944275,False
Extracellular matrix protein 1,Median Value (nm),delta_time2_vs_time1,20,17,0.20524198418568024,"[-0.27, 0.60]",0.399272332892607,0.8536502345722878,False
Tubulin alpha-1B chain,Median Value (nm),delta_time2_vs_time1,20,17,0.33317440061780673,"[-0.14, 0.68]",0.1633519339768314,0.7321350261915984,False
Immunoglobulin lambda variable 5-45,Median Value (nm),delta_time2_vs_time1,20,17,-0.1933673073648266,"[-0.60, 0.29]",0.4276751270576402,0.8791099833962603,False
Alpha-2-HS-glycoprotein,Median Value (nm),delta_time2_vs_time1,20,17,0.04160584943801564,"[-0.42, 0.49]",0.8657053479017495,0.979498961893774,False
Cartilage acidic protein 1,Median Value (nm),delta_time2_vs_time1,20,17,0.09557055819987403,"[-0.37, 0.53]",0.6971326882319986,0.9642582977414559,False
Coagulation factor IX,Median Value (nm),delta_time2_vs_time1,20,17,0.09559680139372072,"[-0.37, 0.53]",0.6970532731879637,0.9642582977414559,False
Integrin alpha-2,Median Value (nm),delta_time2_vs_time1,20,17,-0.06172637173209458,"[-0.50, 0.40]",0.8017895754491008,0.979264391124706,False
"Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA",Median Value (nm),delta_time2_vs_time1,20,17,0.06165601432992596,"[-0.40, 0.50]",0.8020112272971543,0.979264391124706,False
Endophilin-A3,Median Value (nm),delta_time2_vs_time1,20,17,-0.27156374726762034,"[-0.65, 0.21]",0.2607349224447581,0.8049768931977531,False
Collagen alpha-1(I) chain,Median Value (nm),delta_time2_vs_time1,20,17,-0.09519104084321453,"[-0.53, 0.38]",0.6982814898946461,0.9645298349397277,False
Carboxypeptidase N subunit 2,Median Value (nm),delta_time2_vs_time1,20,17,-0.1703773831993016,"[-0.58, 0.31]",0.4855745172901994,0.9047755394112348,False
Scavenger receptor cysteine-rich type 1 protein M130,Median Value (nm),delta_time2_vs_time1,20,17,0.06680655166473835,"[-0.40, 0.51]",0.7858244168733701,0.979264391124706,False
Annexin A5,Median Value (nm),delta_time2_vs_time1,20,17,-0.26696163617913354,"[-0.64, 0.21]",0.269218610157408,0.8049768931977531,False
Platelet factor 4,Median Value (nm),delta_time2_vs_time1,20,17,-0.2160423010623306,"[-0.61, 0.26]",0.37436209925702935,0.8448505927819434,False
Immunoglobulin heavy variable 3-72,Median Value (nm),delta_time2_vs_time1,20,17,-0.31146623287266034,"[-0.67, 0.17]",0.1942680938208579,0.7689968484471186,False
Protein HEG homolog 1,Median Value (nm),delta_time2_vs_time1,20,17,0.23410173806647172,"[-0.25, 0.62]",0.33472248943451777,0.8355963832630372,False
Sulfhydryl oxidase 1,Median Value (nm),delta_time2_vs_time1,20,17,-0.2014380993528414,"[-0.60, 0.28]",0.408256281270877,0.8562882259360183,False
Corticosteroid-binding globulin,Median Value (nm),delta_time2_vs_time1,20,17,0.23795296988749276,"[-0.24, 0.62]",0.3266002767600723,0.8252631383498412,False
Angiopoietin-related protein 6,Median Value (nm),delta_time2_vs_time1,20,17,0.0022305231428422444,"[-0.45, 0.46]",0.9927692584529532,0.9968034941158275,False
72 kDa type IV collagenase,Median Value (nm),delta_time2_vs_time1,20,17,0.04046806273441937,"[-0.42, 0.49]",0.8693474502842997,0.979498961893774,False
Trypsin-3,Median Value (nm),delta_time2_vs_time1,20,17,0.02900208822553118,"[-0.43, 0.48]",0.9061794276025943,0.9801335421758791,False
Complement component C9,Median Value (nm),delta_time2_vs_time1,20,17,0.0016298148622430958,"[-0.45, 0.46]",0.9947165585811497,0.9968034941158275,False
Pyruvate kinase PKM,Median Value (nm),delta_time2_vs_time1,20,17,0.14333434259173508,"[-0.33, 0.56]",0.5582785221581342,0.9340265511747381,False
